user_id,timestamp
124,20:11:11
176,20:11:34
34,20:11:35
944,20:11:37
803,20:11:47
871,20:11:57
720,20:12:06
111,20:12:11
528,20:12:17
17,20:12:21
568,20:12:22
261,20:12:30
307,20:12:46
20,20:12:58
972,20:13:50
836,20:14:09
944,20:14:10
818,20:14:14
617,20:14:16
490,20:14:16
922,20:14:18
296,20:14:20
505,20:14:21
552,20:14:24
403,20:14:24
146,20:14:38
871,20:14:56
353,20:14:57
50,20:15:05
461,20:15:10
435,20:15:21
871,20:15:30
404,20:15:54
461,20:15:56
911,20:15:59
663,20:16:06
851,20:16:25
289,20:16:26
349,20:16:27
307,20:16:40
104,20:16:41
487,20:16:44
311,20:16:53
851,20:16:57
851,20:17:06
243,20:17:12
852,20:17:17
540,20:17:28
857,20:17:32
415,20:17:33
911,20:17:45
709,20:18:12
66,20:18:13
243,20:18:30
798,20:18:33
477,20:18:43
549,20:19:13
735,20:19:37
363,20:19:38
37,20:19:50
609,20:19:58
656,20:19:59
298,20:20:00
611,20:20:05
290,20:20:14
670,20:20:15
918,20:20:19
104,20:20:24
83,20:21:02
147,20:21:10
505,20:21:20
709,20:21:24
553,20:21:26
945,20:21:57
549,20:22:04
487,20:22:16
911,20:22:33
403,20:22:37
735,20:22:57
639,20:22:58
945,20:23:09
955,20:23:13
323,20:23:15
42,20:23:18
803,20:23:27
505,20:23:50
506,20:24:04
258,20:24:04
237,20:24:05
29,20:24:17
15,20:24:18
803,20:24:36
709,20:24:45
173,20:24:47
146,20:24:48
104,20:24:50
850,20:24:54
258,20:25:00
285,20:25:03
850,20:25:04
50,20:25:08
461,20:25:18
1,20:25:20
12,20:25:21
336,20:25:34
205,20:25:34
715,20:25:41
670,20:25:45
656,20:25:47
801,20:25:58
604,20:26:08
307,20:26:17
46,20:26:26
693,20:26:28
851,20:26:30
349,20:26:32
944,20:26:45
168,20:26:49
399,20:26:59
341,20:27:14
290,20:27:24
20,20:27:34
179,20:27:36
158,20:27:46
945,20:27:47
617,20:27:50
955,20:27:50
296,20:27:57
106,20:27:57
104,20:28:00
1006,20:28:06
709,20:28:26
1006,20:28:28
906,20:28:33
152,20:28:43
307,20:28:52
462,20:28:57
60,20:29:00
862,20:29:10
146,20:29:12
852,20:29:15
336,20:29:19
237,20:29:20
465,20:29:31
227,20:29:33
720,20:29:44
60,20:30:05
851,20:30:07
305,20:30:22
305,20:30:25
767,20:30:28
95,20:30:58
808,20:30:58
323,20:31:02
786,20:31:02
946,20:31:04
37,20:31:10
257,20:31:31
404,20:31:32
321,20:31:54
496,20:32:07
336,20:32:11
1,20:32:23
528,20:32:25
738,20:32:26
803,20:32:27
818,20:32:29
911,20:32:57
738,20:33:00
607,20:33:22
528,20:33:23
204,20:33:24
650,20:33:25
549,20:33:41
258,20:33:45
852,20:33:55
738,20:33:55
298,20:34:10
234,20:34:10
709,20:34:16
864,20:34:20
167,20:34:24
261,20:34:31
496,20:34:45
1006,20:34:58
803,20:34:58
50,20:34:59
167,20:35:09
271,20:35:20
798,20:35:23
213,20:35:23
637,20:35:23
941,20:35:23
814,20:35:24
95,20:35:42
535,20:35:42
124,20:35:45
646,20:36:15
435,20:37:13
712,20:37:20
611,20:37:20
351,20:37:21
803,20:37:28
462,20:37:56
179,20:38:01
836,20:38:02
862,20:38:04
41,20:38:20
158,20:38:32
857,20:38:34
691,20:38:34
325,20:38:38
906,20:38:40
735,20:38:55
65,20:39:04
152,20:39:09
442,20:39:22
505,20:39:23
50,20:39:31
918,20:39:40
1006,20:39:46
487,20:40:05
42,20:40:08
17,20:40:13
349,20:40:16
124,20:40:23
20,20:40:44
353,20:40:51
1,20:41:02
66,20:41:06
50,20:41:17
12,20:41:25
124,20:41:29
223,20:42:29
50,20:42:31
535,20:42:34
641,20:42:41
972,20:42:53
290,20:43:02
857,20:43:06
533,20:43:09
17,20:43:16
836,20:43:23
715,20:43:36
147,20:44:03
818,20:44:03
50,20:44:16
57,20:44:29
207,20:44:31
147,20:44:37
922,20:44:46
535,20:44:48
46,20:45:05
223,20:45:10
852,20:45:42
307,20:45:51
296,20:45:56
37,20:46:14
553,20:46:21
604,20:46:28
611,20:46:45
437,20:47:00
185,20:47:12
258,20:47:17
623,20:47:25
168,20:47:34
635,20:48:08
282,20:48:16
897,20:48:21
609,20:48:22
461,20:48:26
325,20:48:43
471,20:49:05
761,20:49:07
205,20:49:07
641,20:49:08
336,20:49:14
351,20:49:15
173,20:49:17
906,20:49:29
761,20:49:39
336,20:49:45
144,20:49:47
318,20:50:21
96,20:50:27
1,20:50:29
322,20:50:36
869,20:50:39
431,20:50:42
476,20:50:43
852,20:50:58
158,20:51:16
907,20:51:33
243,20:51:37
617,20:51:43
227,20:51:58
681,20:52:10
422,20:52:11
147,20:52:38
911,20:52:44
857,20:53:17
907,20:53:17
851,20:53:27
383,20:53:34
322,20:53:34
836,20:53:42
1,20:53:47
535,20:53:51
321,20:53:57
254,20:54:01
258,20:54:04
15,20:54:05
715,20:54:07
461,20:54:09
296,20:54:14
321,20:54:19
607,20:54:23
476,20:54:26
353,20:54:34
50,20:54:38
818,20:54:42
477,20:55:02
74,20:55:06
715,20:55:22
94,20:55:23
323,20:55:35
527,20:55:38
330,20:55:43
158,20:55:44
223,20:56:07
367,20:56:18
761,20:56:19
852,20:56:23
318,20:57:02
44,20:57:25
702,20:57:28
163,20:57:38
168,20:57:39
1,20:57:41
351,20:58:09
258,20:58:25
158,20:58:25
165,20:58:28
972,20:58:32
191,20:58:34
271,20:58:50
24,20:58:56
567,20:59:15
400,20:59:23
803,20:59:35
864,20:59:38
130,20:59:57
818,21:00:25
336,21:00:43
124,21:00:49
972,21:00:50
466,21:00:53
311,21:00:58
124,21:02:10
857,21:02:11
955,21:02:17
323,21:02:20
852,21:02:31
880,21:02:34
50,21:02:44
814,21:03:01
1009,21:03:04
243,21:03:07
553,21:03:11
761,21:03:27
611,21:03:41
243,21:03:47
351,21:03:54
307,21:03:54
289,21:03:58
490,21:04:15
735,21:04:33
761,21:04:36
955,21:04:48
1006,21:05:08
96,21:05:08
465,21:05:14
318,21:05:14
165,21:05:19
906,21:05:22
422,21:05:34
567,21:05:35
735,21:05:41
429,21:05:44
336,21:05:48
803,21:05:52
271,21:05:53
57,21:06:12
623,21:06:15
857,21:06:20
325,21:06:26
289,21:06:30
922,21:06:39
41,21:07:03
307,21:07:05
646,21:07:08
351,21:07:52
130,21:07:58
255,21:07:59
612,21:08:06
906,21:08:07
552,21:08:21
83,21:08:21
930,21:08:35
422,21:08:36
496,21:08:48
158,21:08:52
383,21:09:15
466,21:09:17
568,21:09:27
466,21:09:31
576,21:09:40
836,21:09:43
50,21:09:47
656,21:10:02
814,21:10:02
650,21:10:07
296,21:10:11
431,21:10:34
44,21:10:48
37,21:10:55
693,21:11:00
873,21:11:13
255,21:11:15
318,21:11:21
28,21:11:33
761,21:11:34
435,21:11:40
583,21:12:14
673,21:12:29
1009,21:12:29
712,21:12:38
147,21:12:50
232,21:13:10
857,21:13:29
435,21:13:30
429,21:13:42
567,21:13:48
567,21:14:01
179,21:14:03
435,21:14:12
709,21:14:13
674,21:14:19
635,21:14:19
180,21:14:20
490,21:14:34
158,21:14:36
298,21:14:38
325,21:14:39
363,21:14:49
252,21:14:51
318,21:14:56
590,21:15:00
1006,21:15:04
650,21:15:14
496,21:15:33
851,21:15:43
124,21:15:52
461,21:15:56
639,21:16:00
367,21:16:03
179,21:16:17
311,21:16:21
761,21:16:21
431,21:16:52
681,21:16:54
803,21:16:55
906,21:16:55
207,21:16:58
96,21:17:06
886,21:17:24
576,21:17:30
144,21:17:34
611,21:17:39
254,21:17:45
808,21:18:03
852,21:18:04
673,21:18:04
325,21:18:12
808,21:18:13
124,21:18:16
29,21:18:47
28,21:18:48
254,21:18:49
552,21:19:30
65,21:19:36
1006,21:19:44
24,21:20:00
336,21:20:00
623,21:20:03
862,21:20:04
289,21:20:15
852,21:20:16
1006,21:20:18
609,21:20:28
404,21:20:55
471,21:21:00
607,21:21:10
290,21:21:11
391,21:21:18
404,21:21:25
124,21:21:27
549,21:21:33
720,21:21:44
911,21:21:44
918,21:22:00
258,21:22:08
880,21:22:20
650,21:22:27
576,21:22:42
930,21:22:43
163,21:22:49
836,21:22:50
403,21:22:50
548,21:22:55
617,21:23:05
609,21:23:22
160,21:23:47
442,21:23:49
646,21:23:52
351,21:23:57
650,21:24:09
691,21:24:18
761,21:24:39
466,21:24:47
527,21:24:55
567,21:25:09
9,21:25:10
400,21:25:13
64,21:25:23
857,21:25:25
318,21:25:30
323,21:25:32
3,21:25:35
604,21:25:37
64,21:25:45
720,21:26:10
955,21:26:13
37,21:27:11
829,21:27:24
296,21:27:32
641,21:27:35
95,21:27:55
946,21:27:58
650,21:28:17
37,21:28:20
46,21:28:31
465,21:28:36
435,21:28:37
223,21:28:47
528,21:29:04
803,21:29:13
852,21:29:14
922,21:29:17
74,21:29:20
64,21:29:20
881,21:29:23
322,21:29:25
96,21:29:26
803,21:29:35
111,21:29:36
702,21:29:46
663,21:29:52
691,21:29:53
567,21:29:54
296,21:30:02
864,21:30:08
94,21:30:16
607,21:30:20
656,21:30:48
305,21:31:12
37,21:31:25
712,21:31:47
367,21:31:48
852,21:31:54
12,21:31:54
886,21:32:06
318,21:32:40
325,21:32:43
568,21:32:47
307,21:32:49
322,21:32:56
32,21:33:00
641,21:33:08
576,21:33:20
670,21:33:22
363,21:33:35
461,21:33:36
422,21:33:37
1,21:33:45
886,21:33:46
285,21:34:03
431,21:34:11
576,21:34:15
535,21:34:22
533,21:34:37
268,21:34:40
852,21:34:49
922,21:34:50
44,21:34:54
761,21:34:57
15,21:35:12
670,21:35:25
271,21:35:26
972,21:35:34
548,21:35:37
906,21:35:46
851,21:35:54
788,21:36:10
851,21:36:34
7,21:36:39
462,21:36:43
609,21:36:49
124,21:36:51
28,21:37:04
3,21:37:10
271,21:37:13
814,21:37:13
818,21:37:16
955,21:37:17
864,21:37:43
465,21:37:47
641,21:37:47
670,21:37:56
886,21:37:58
607,21:38:06
761,21:38:08
1006,21:38:12
567,21:38:18
889,21:38:22
243,21:38:33
289,21:38:34
665,21:38:47
391,21:38:57
11,21:39:00
880,21:39:18
282,21:39:45
461,21:40:06
1006,21:40:07
587,21:40:13
1006,21:40:14
227,21:40:18
311,21:40:29
422,21:40:37
852,21:40:54
665,21:40:54
646,21:41:06
612,21:41:10
168,21:41:16
158,21:41:27
576,21:41:44
864,21:41:45
761,21:41:46
670,21:42:02
322,21:42:16
147,21:42:29
612,21:42:31
635,21:42:47
590,21:42:47
11,21:43:01
852,21:43:04
152,21:43:07
321,21:43:20
1,21:43:27
851,21:43:30
646,21:43:42
37,21:43:44
656,21:43:50
554,21:43:57
490,21:44:21
168,21:44:29
567,21:44:33
24,21:44:39
864,21:44:48
587,21:44:53
528,21:45:03
24,21:45:06
889,21:45:37
1006,21:45:56
307,21:45:58
880,21:46:08
761,21:46:31
477,21:46:33
365,21:46:34
886,21:46:50
818,21:47:07
311,21:47:34
587,21:47:37
913,21:47:40
576,21:47:50
144,21:48:14
454,21:48:23
422,21:48:28
258,21:48:33
1006,21:48:37
476,21:48:47
675,21:48:56
296,21:49:18
363,21:49:19
533,21:49:23
383,21:49:38
111,21:50:01
204,21:50:04
646,21:50:10
163,21:50:14
1006,21:50:21
296,21:50:22
17,21:50:31
864,21:50:34
244,21:50:34
163,21:50:38
911,21:50:58
66,21:51:01
857,21:51:19
955,21:51:35
922,21:51:39
322,21:51:39
862,21:51:43
913,21:51:51
42,21:51:52
454,21:51:58
311,21:51:59
311,21:52:03
261,21:52:08
32,21:52:17
851,21:52:19
561,21:52:20
674,21:52:23
552,21:52:23
1,21:52:24
404,21:52:40
590,21:52:44
873,21:52:47
243,21:52:48
318,21:52:51
285,21:53:18
955,21:53:18
1006,21:53:22
576,21:53:25
325,21:53:27
429,21:53:46
454,21:53:46
886,21:53:47
74,21:53:59
258,21:54:02
454,21:54:03
124,21:54:16
857,21:54:17
168,21:54:28
681,21:54:30
508,21:54:33
893,21:54:42
587,21:54:46
911,21:54:48
311,21:54:49
296,21:54:49
323,21:54:58
258,21:55:22
851,21:55:35
674,21:55:38
3,21:55:44
296,21:55:47
311,21:55:50
712,21:56:12
7,21:56:26
801,21:56:40
735,21:56:43
349,21:56:58
761,21:57:02
325,21:57:07
567,21:57:36
318,21:57:44
1006,21:57:46
305,21:57:49
106,21:57:55
158,21:57:57
709,21:58:05
1006,21:58:20
325,21:58:28
587,21:58:38
259,21:58:43
761,21:58:53
761,21:58:55
567,21:58:58
146,21:59:09
712,21:59:10
227,21:59:14
490,21:59:35
323,21:59:36
123,21:59:39
1009,22:00:05
311,22:00:08
149,22:00:10
1009,22:00:12
259,22:00:24
351,22:00:44
96,22:00:48
165,22:01:15
111,22:01:49
391,22:02:07
243,22:02:11
399,22:02:23
761,22:02:25
24,22:02:33
57,22:02:42
761,22:02:43
341,22:03:00
318,22:03:21
641,22:03:31
11,22:03:55
29,22:04:02
437,22:04:08
454,22:04:28
124,22:04:29
400,22:04:30
735,22:04:31
44,22:04:39
788,22:04:50
496,22:04:51
311,22:04:57
487,22:05:07
124,22:05:11
404,22:05:20
237,22:05:24
857,22:05:27
889,22:05:32
351,22:05:49
224,22:05:55
311,22:05:59
325,22:06:41
889,22:06:48
163,22:07:00
318,22:07:13
224,22:07:23
94,22:07:26
94,22:08:04
257,22:08:05
66,22:08:06
399,22:08:15
656,22:08:27
617,22:08:32
995,22:08:37
496,22:08:46
561,22:08:47
26,22:09:05
296,22:09:13
726,22:09:26
238,22:09:27
922,22:09:39
258,22:09:40
158,22:09:40
259,22:09:43
419,22:09:58
955,22:10:05
34,22:10:15
323,22:10:16
665,22:10:21
583,22:10:21
311,22:10:28
223,22:10:32
567,22:10:50
318,22:11:00
44,22:11:04
554,22:11:04
901,22:11:10
94,22:11:20
735,22:11:45
176,22:12:01
318,22:12:21
11,22:12:22
553,22:12:32
955,22:12:41
429,22:12:45
930,22:12:45
561,22:12:59
9,22:13:04
1,22:13:25
158,22:13:30
322,22:13:58
623,22:14:00
324,22:14:01
257,22:14:05
466,22:14:07
646,22:14:10
535,22:14:11
873,22:14:20
318,22:14:27
324,22:14:31
158,22:14:40
617,22:14:59
461,22:15:03
163,22:15:14
911,22:15:15
147,22:15:33
95,22:15:38
37,22:15:42
419,22:15:44
1006,22:16:14
604,22:16:20
1006,22:16:28
561,22:16:38
880,22:16:40
665,22:16:46
466,22:16:46
318,22:16:55
149,22:16:57
271,22:17:06
271,22:17:14
857,22:17:27
147,22:17:32
311,22:17:36
786,22:17:47
26,22:18:00
295,22:18:00
422,22:18:07
323,22:18:19
604,22:18:30
158,22:18:42
12,22:18:46
34,22:18:57
604,22:19:01
911,22:19:04
665,22:19:07
862,22:19:45
1006,22:19:47
1,22:20:20
205,22:20:29
12,22:20:33
1006,22:20:46
862,22:20:47
46,22:21:09
158,22:21:37
96,22:21:47
431,22:22:02
383,22:22:07
123,22:22:18
243,22:22:27
818,22:22:27
567,22:22:45
279,22:22:57
646,22:22:59
64,22:23:02
712,22:23:10
587,22:23:11
324,22:23:16
665,22:23:37
124,22:23:39
321,22:23:55
325,22:24:00
46,22:24:05
576,22:24:10
617,22:24:33
149,22:25:00
123,22:25:11
15,22:25:15
930,22:25:26
814,22:25:30
1006,22:25:31
254,22:25:32
1006,22:25:36
323,22:25:40
1,22:26:00
818,22:26:06
496,22:26:34
349,22:26:37
761,22:26:47
290,22:27:04
311,22:27:20
735,22:27:20
321,22:27:21
454,22:27:33
901,22:27:38
583,22:27:45
28,22:28:04
254,22:28:10
238,22:28:25
454,22:28:37
576,22:29:01
761,22:29:02
46,22:29:08
911,22:29:21
205,22:29:21
476,22:29:23
1006,22:29:23
1,22:29:24
351,22:29:25
674,22:29:35
1006,22:29:45
836,22:29:52
869,22:29:56
169,22:30:11
255,22:30:18
576,22:30:32
583,22:30:36
567,22:30:39
609,22:30:41
568,22:30:58
144,22:31:09
1009,22:31:13
552,22:31:18
788,22:31:27
808,22:31:39
255,22:31:42
205,22:31:56
587,22:32:03
185,22:32:08
46,22:32:09
1,22:32:18
356,22:32:32
160,22:32:38
330,22:32:43
238,22:32:48
341,22:32:49
462,22:32:49
205,22:32:57
285,22:33:03
561,22:33:07
468,22:33:08
11,22:33:14
702,22:33:18
462,22:33:22
207,22:33:22
431,22:33:26
857,22:33:28
305,22:33:28
24,22:33:41
318,22:33:49
17,22:34:44
308,22:34:52
66,22:35:05
95,22:35:11
715,22:35:11
818,22:35:11
1,22:35:13
258,22:35:38
422,22:36:04
1006,22:36:38
268,22:36:45
37,22:37:04
508,22:37:11
851,22:37:18
516,22:37:30
576,22:37:34
356,22:37:34
399,22:37:35
1006,22:37:42
238,22:37:54
325,22:38:02
259,22:38:02
144,22:38:18
609,22:38:25
735,22:38:26
57,22:38:44
325,22:38:50
604,22:38:59
506,22:39:07
1006,22:39:09
576,22:39:13
324,22:39:24
505,22:39:37
994,22:39:44
454,22:39:45
223,22:39:45
735,22:39:51
268,22:40:17
709,22:40:18
862,22:40:26
321,22:40:48
971,22:40:56
158,22:41:03
149,22:41:25
576,22:41:33
185,22:41:45
695,22:41:54
1006,22:41:55
1,22:42:02
325,22:42:27
869,22:42:39
318,22:42:50
922,22:42:58
341,22:42:59
95,22:43:00
726,22:43:05
279,22:43:11
650,22:43:15
147,22:43:27
95,22:43:33
646,22:43:52
712,22:43:58
1006,22:44:37
767,22:44:49
158,22:44:57
136,22:45:01
476,22:45:12
341,22:45:12
365,22:45:17
237,22:45:24
431,22:45:32
173,22:45:37
12,22:45:37
529,22:45:48
505,22:46:00
650,22:46:09
720,22:46:16
946,22:46:19
330,22:46:33
829,22:46:36
561,22:46:42
886,22:47:04
46,22:47:05
399,22:47:21
429,22:47:48
318,22:47:52
111,22:48:05
1009,22:48:13
165,22:48:13
147,22:48:14
1006,22:48:22
152,22:48:54
838,22:48:56
324,22:49:12
930,22:49:13
282,22:49:13
913,22:49:34
1,22:49:36
173,22:49:37
224,22:50:11
552,22:50:15
583,22:50:19
124,22:50:21
656,22:50:23
136,22:50:24
913,22:50:32
441,22:50:35
207,22:50:37
681,22:50:43
259,22:50:45
674,22:50:51
761,22:50:55
9,22:50:59
465,22:51:01
437,22:51:07
326,22:51:09
1009,22:51:36
136,22:51:42
607,22:51:48
889,22:51:48
326,22:51:48
807,22:51:56
296,22:52:02
609,22:53:40
635,22:53:54
471,22:53:56
11,22:53:57
864,22:54:10
37,22:54:16
101,22:54:31
663,22:54:58
918,22:55:06
298,22:55:09
101,22:55:11
136,22:55:15
604,22:55:20
318,22:55:47
46,22:55:59
26,22:56:10
191,22:56:10
590,22:56:11
318,22:56:36
529,22:56:49
213,22:57:15
637,22:57:15
941,22:57:15
809,22:57:19
213,22:57:21
637,22:57:21
941,22:57:21
326,22:57:25
494,22:57:29
880,22:57:32
179,22:57:45
365,22:57:51
169,22:58:04
862,22:58:39
468,22:59:05
609,22:59:15
857,22:59:30
850,22:59:36
268,22:59:46
461,23:00:01
136,23:00:04
814,23:00:25
101,23:00:27
850,23:00:35
243,23:00:36
404,23:00:52
468,23:00:57
258,23:01:05
639,23:01:18
258,23:01:19
576,23:01:20
101,23:01:22
674,23:01:38
238,23:01:38
857,23:01:57
829,23:02:10
974,23:02:33
243,23:02:44
431,23:02:46
670,23:02:53
136,23:02:53
136,23:02:58
279,23:03:26
838,23:03:33
15,23:03:45
429,23:03:53
111,23:04:13
202,23:04:14
466,23:04:14
318,23:04:17
257,23:04:20
202,23:04:22
9,23:04:35
341,23:04:45
561,23:04:46
11,23:05:00
237,23:05:00
65,23:05:07
136,23:05:25
268,23:05:35
136,23:05:38
207,23:05:45
735,23:05:47
259,23:05:57
404,23:06:00
850,23:06:12
946,23:06:18
37,23:06:25
911,23:06:30
158,23:06:32
663,23:06:45
24,23:06:51
11,23:06:57
365,23:07:01
612,23:07:28
323,23:07:29
136,23:07:30
254,23:07:40
323,23:07:47
34,23:07:51
454,23:08:07
101,23:08:35
136,23:08:47
466,23:08:52
136,23:09:06
255,23:09:14
612,23:09:25
136,23:09:25
11,23:09:29
20,23:10:03
726,23:10:06
318,23:10:15
441,23:10:15
994,23:10:31
147,23:10:36
270,23:10:45
234,23:10:56
136,23:11:35
873,23:11:39
65,23:11:39
351,23:12:33
96,23:12:47
864,23:13:08
323,23:13:22
223,23:13:27
321,23:13:30
1,23:13:56
431,23:14:04
243,23:14:05
494,23:14:23
136,23:14:25
726,23:14:35
419,23:14:38
656,23:14:39
244,23:14:40
403,23:14:59
431,23:15:04
136,23:15:05
351,23:15:35
461,23:15:39
506,23:15:40
136,23:15:51
365,23:15:54
147,23:15:58
553,23:15:59
341,23:16:01
227,23:16:07
466,23:16:13
695,23:16:22
419,23:16:23
880,23:16:49
441,23:16:50
106,23:16:55
323,23:16:58
850,23:17:07
259,23:17:51
404,23:17:56
911,23:18:01
807,23:18:17
419,23:18:26
383,23:18:33
913,23:18:40
984,23:18:44
163,23:18:48
290,23:18:49
403,23:19:01
873,23:19:08
788,23:19:15
476,23:19:23
911,23:19:27
809,23:19:57
553,23:19:58
851,23:20:05
553,23:20:07
857,23:20:10
168,23:20:28
158,23:20:28
1009,23:20:28
994,23:20:35
984,23:20:41
44,23:20:41
829,23:20:47
419,23:21:03
535,23:21:10
202,23:21:15
106,23:21:18
419,23:21:26
561,23:21:35
720,23:22:04
561,23:22:07
224,23:22:09
700,23:22:22
612,23:22:25
720,23:22:33
809,23:23:21
322,23:23:30
202,23:23:38
984,23:23:38
994,23:23:41
207,23:23:48
494,23:24:00
244,23:24:07
454,23:24:09
656,23:24:51
609,23:25:21
955,23:25:36
922,23:25:39
880,23:25:53
207,23:25:53
641,23:26:11
576,23:26:28
255,23:26:51
971,23:26:55
179,23:26:56
873,23:26:56
851,23:27:01
419,23:27:14
754,23:27:22
404,23:27:25
647,23:27:27
163,23:27:58
583,23:28:00
761,23:28:09
15,23:28:11
971,23:28:49
994,23:29:09
324,23:29:10
880,23:29:16
419,23:29:19
419,23:29:20
207,23:29:20
279,23:29:26
862,23:29:33
663,23:29:37
224,23:29:41
911,23:29:44
136,23:29:48
857,23:30:13
862,23:30:21
477,23:30:21
437,23:30:39
665,23:30:51
44,23:31:09
886,23:31:16
930,23:31:19
681,23:31:33
136,23:31:36
44,23:31:41
946,23:31:53
639,23:31:55
554,23:32:05
365,23:32:06
838,23:32:08
257,23:32:08
767,23:32:17
261,23:32:26
136,23:32:27
136,23:32:29
298,23:32:32
136,23:32:34
807,23:32:35
202,23:32:42
34,23:33:09
400,23:33:27
238,23:33:29
419,23:33:31
461,23:33:39
136,23:33:49
43,23:33:50
173,23:34:02
124,23:34:02
851,23:34:04
100,23:34:34
461,23:34:35
17,23:34:47
348,23:34:47
24,23:34:56
635,23:35:01
496,23:35:11
179,23:35:19
676,23:35:30
43,23:36:00
922,23:36:09
160,23:36:09
646,23:36:19
851,23:36:46
37,23:36:54
298,23:37:04
836,23:37:11
886,23:37:13
111,23:37:30
994,23:37:35
567,23:37:36
972,23:38:05
419,23:38:11
207,23:38:31
441,23:38:49
64,23:38:50
318,23:38:55
814,23:39:14
176,23:39:16
681,23:39:23
180,23:39:37
851,23:39:39
641,23:39:39
270,23:39:42
12,23:39:56
818,23:40:15
930,23:40:28
911,23:40:35
46,23:41:08
646,23:41:19
96,23:41:26
754,23:41:28
207,23:41:40
617,23:41:50
554,23:41:54
296,23:42:07
604,23:42:16
862,23:42:18
583,23:42:20
419,23:42:33
290,23:42:36
587,23:42:58
80,23:42:59
948,23:43:12
96,23:43:20
78,23:43:25
348,23:43:30
234,23:43:38
11,23:43:42
552,23:43:50
351,23:43:55
529,23:44:02
321,23:44:10
656,23:44:19
321,23:44:23
814,23:44:28
838,23:44:31
136,23:44:31
43,23:44:50
205,23:45:03
180,23:45:22
202,23:45:31
204,23:45:37
862,23:45:57
702,23:46:13
179,23:46:16
383,23:46:34
552,23:46:40
207,23:46:48
311,23:46:49
203,23:46:57
561,23:47:04
261,23:47:06
3,23:47:08
554,23:47:11
948,23:47:15
232,23:47:15
279,23:47:16
158,23:47:19
553,23:47:21
298,23:47:25
476,23:47:26
930,23:47:34
1013,23:47:40
609,23:47:40
748,23:47:52
567,23:47:56
647,23:48:06
136,23:48:15
296,23:48:17
147,23:48:21
838,23:48:41
336,23:48:43
324,23:48:53
647,23:48:57
11,23:48:58
322,23:49:04
419,23:49:05
207,23:49:51
224,23:50:02
533,23:50:06
57,23:50:12
202,23:50:19
46,23:50:27
505,23:50:45
64,23:50:53
318,23:51:26
381,23:51:31
561,23:51:54
322,23:51:55
257,23:51:59
205,23:52:36
748,23:52:46
169,23:52:51
1009,23:52:51
336,23:52:52
305,23:52:59
635,23:53:06
754,23:53:10
554,23:53:12
889,23:53:19
587,23:53:31
639,23:53:36
237,23:53:36
419,23:53:39
11,23:54:02
204,23:54:03
553,23:54:10
1,23:54:29
26,23:54:43
336,23:54:44
383,23:54:46
296,23:54:51
454,23:54:51
857,23:55:09
215,23:55:12
641,23:55:18
527,23:55:22
381,23:55:27
296,23:55:40
419,23:55:44
124,23:56:12
298,23:56:15
322,23:56:22
647,23:56:28
95,23:56:36
974,23:56:49
46,23:57:24
748,23:57:30
168,23:57:41
136,23:57:43
158,23:57:45
160,23:57:48
215,23:57:53
982,23:57:57
311,23:58:00
15,23:58:00
26,23:58:01
349,23:58:05
124,23:58:28
203,23:58:30
901,23:58:33
1013,23:58:42
271,23:58:47
686,23:59:11
213,23:59:11
637,23:59:11
941,23:59:11
28,23:59:17
913,23:59:20
163,23:59:29
807,23:59:31
207,23:59:44
587,23:59:54
189,0:00:14
12,0:00:22
544,0:00:29
670,0:00:52
396,0:00:55
20,0:00:57
37,0:01:01
273,0:01:28
971,0:01:35
57,0:01:36
490,0:01:38
136,0:01:50
454,0:02:05
731,0:02:09
20,0:02:12
731,0:02:15
486,0:02:24
10,0:02:35
6,0:02:37
748,0:02:37
286,0:02:37
107,0:02:39
862,0:02:40
959,0:02:51
862,0:02:54
678,0:02:56
911,0:03:10
188,0:03:24
656,0:03:35
834,0:03:37
496,0:03:39
9,0:03:39
971,0:04:00
614,0:04:09
377,0:04:19
561,0:04:24
279,0:04:31
136,0:04:35
593,0:04:36
434,0:04:38
461,0:04:41
346,0:05:04
888,0:05:10
858,0:05:48
596,0:05:48
311,0:05:57
136,0:06:04
434,0:06:06
296,0:06:11
593,0:06:34
163,0:06:41
971,0:06:42
545,0:07:04
513,0:07:11
656,0:07:17
869,0:07:20
665,0:07:28
311,0:07:32
682,0:07:54
639,0:08:12
972,0:08:13
471,0:08:17
461,0:08:20
615,0:08:27
20,0:08:30
775,0:08:35
513,0:08:35
473,0:08:43
71,0:08:44
950,0:08:44
911,0:08:59
136,0:09:16
799,0:09:23
519,0:09:24
513,0:09:35
43,0:09:36
508,0:09:55
560,0:10:13
237,0:10:30
513,0:10:34
493,0:10:41
656,0:10:59
246,0:11:04
508,0:11:20
796,0:11:21
273,0:11:24
259,0:11:30
959,0:11:33
731,0:11:36
365,0:11:44
183,0:11:47
862,0:11:49
218,0:11:58
831,0:11:58
148,0:12:01
513,0:12:08
80,0:12:14
37,0:12:20
779,0:12:27
678,0:12:34
748,0:12:41
136,0:13:11
686,0:13:14
614,0:13:17
862,0:13:29
189,0:14:01
971,0:14:06
878,0:14:18
561,0:14:38
1008,0:14:59
612,0:15:07
690,0:15:12
311,0:15:13
826,0:15:15
635,0:15:20
459,0:15:24
854,0:15:55
321,0:16:07
30,0:16:12
7,0:16:15
7,0:16:59
670,0:17:00
814,0:17:02
549,0:17:16
831,0:17:17
12,0:17:31
828,0:17:36
931,0:17:40
117,0:17:42
473,0:17:55
492,0:18:17
261,0:18:17
