user,location,tweet,sentiment,probability
irecourlaender,"Yaracuy,Venezuela","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
edgaraortizc79,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
olivabarbarita1,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
dhidalgo65,"Bogotá, Colombia",RT @orozco_angela: ¡Hoy es un gran día para celebrar a nuestros #HéroesEnLaVía! Acompañemos a quienes a diario movilizan a todos los colomb…,Positivo,86
DIAPOLA,"Pompano Beach, FL","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
DENE31,Barranquilla - Colombia,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
BettyRa467,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
andreasanta2511,CUCUTA,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
ARCHYCUN,,RT @orozco_angela: ¡Hoy es un gran día para celebrar a nuestros #HéroesEnLaVía! Acompañemos a quienes a diario movilizan a todos los colomb…,Positivo,86
diazpjhon,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
4WHEELSHOP4x4,Colombia,"RT @AeroCivilCol: Colombia agradece a todos los #HéroesEnLaVía, que sin importar las circunstancias recorren las carreteras del país transp…",Positivo,69
lorepalencia19,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
nemita100,cali,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
VidVega,"Santa Marta, Colombia","RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
orlyjes,bogota,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
yyz_perez,Montreal,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
simonduquerojas,"Bogotá, D.C., Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
robertoortizu,"Cali, Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
pastorcarlosjon,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
juanhs17,"Cali, Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
chalosal11,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
chigo58336410,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
gpagerencia,"Bogotá, D.C., Colombia",RT @MinTransporteCo: Detente✋ y tómate un momento para enviarle un mensaje📨 de agradecimiento a nuestros #HéroesEnLaVía que en medio de est…,Positivo,61
ProfeDinario,Colombia,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
AVA_antioquia,"Medellín, Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
LuzSte86,Mi Patria,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
yair_aguilar07,"Bogotá, DC, Colombia","RT @juanesgil1: Todos los colombianos hoy les damos gracias a cada transportador, controlador vial, camionero, taxista y operario por su in…",Positivo,88
nelmilloram,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
AlejandraSier17,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
djcamilofavela,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
angielizperilla,Colombia,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
LaBettinas,,RT @MinTransporteCo: ¡Toda Colombia agradece a nuestros #HéroesEnLaVía! Hombres y mujeres valientes que hacen que durante el Aislamiento Ob…,Positivo,72
LaBettinas,,RT @ansvcol: Hoy nos vestimos de amarillo azul y rojo 🇨🇴 para resaltar la labor de nuestros transportadores. Gracias por ser nuestros #Héro…,Positivo,90
gentileparra,En mi oficina,RT @AeroCivilCol: ¿#SabíasQue hay transportadores 🚚 que pasan días enteros atravesando el país por carretera para que a los colombianos no…,Positivo,62
LaBettinas,,"RT @juanesgil1: Todos los colombianos hoy les damos gracias a cada transportador, controlador vial, camionero, taxista y operario por su in…",Positivo,88
LaBettinas,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
ruchinavas,Bogotá Colombia,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
lorena_greis,Colombia ,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
Tirassegno2017,"Bogotá, D.C., Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
peyo2222,"Bogotá, DC, Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
sebastiansanab9,bogota,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
cristianme7,Colombia,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
AF2412,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
miguel_z18,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
AdriBotB,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
HonestoPais,Colombia,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
S_Caballer0,Bogotá,"RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
piemar2002,"Medellín, Colombia","RT @ANI_Colombia: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansab…",Positivo,83
jjocampo_,Colombia,#MeCuentanQuel  el ministerio de transporte @MinTransporteCo  hace un reconocimiento a #HeroesEnLaVia  transportado… https://t.co/c5fTOgpUV3,Positivo,62
AdriBotB,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
CaroFernelis,"Bogotá, D.C., Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
diana25640,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
mmora_18,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
fa0886c3d3c4454,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
JeremiasDuenas,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
JairGonzalezLGM,"Malambo, Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
CangelCarlos,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
jhor73,Region Caribe,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
carlos_leuro,"Bogotá, D.C., Colombia","RT @juanesgil1: Todos los colombianos hoy les damos gracias a cada transportador, controlador vial, camionero, taxista y operario por su in…",Positivo,88
mmora_18,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
gualdrondog,villavicencio,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
EdgarCubides2,"Bogota, Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
ANDRESMO58,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
gaban55,Colombia,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
GABOZARRATE,COLOMBIA ,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
alvarohcrm,"Bogotá, Colombia","RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
PerdomoPilar,"Bogotá, D.C., Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
AnaKGomezR,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
luzmariazasu,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
Margari11031290,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
ingKoky,Ocaña Norte de Santander,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
GloriaRosmary,"Bogotá, D.C., Colombia","RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
leoesparza1969,"Washington, DC","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
AdolfoJoseAR3,"Sincelejo, Sucre, Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
pachogomezb,Colombia,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
AVA_antioquia,"Medellín, Colombia","RT @ANI_Colombia: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansab…",Positivo,83
norapabong,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
chago1219,"Bogotá, D.C., Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
carlos_leuro,"Bogotá, D.C., Colombia",RT @ansvcol: Hoy nos vestimos de amarillo azul y rojo 🇨🇴 para resaltar la labor de nuestros transportadores. Gracias por ser nuestros #Héro…,Positivo,90
loretvcomunita,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
carlos_leuro,"Bogotá, D.C., Colombia","RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
norapabong,,RT @orozco_angela: ¡Hoy es un gran día para celebrar a nuestros #HéroesEnLaVía! Acompañemos a quienes a diario movilizan a todos los colomb…,Positivo,86
a_bernal_r,,"#HéroesEnLaVia
 Gracias por sostenernos a todos. https://t.co/47Q1HGwJq3",Positivo,90
CiroARodriguezP,Colombia,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
AVA_antioquia,"Medellín, Colombia","RT @TransitoPolicia: #PrevenciónyAcción Es grato ver nuestra bandera de Colombia, en honor a los #HéroesEnLaVía, reconocemos esta ardua lab…",Positivo,73
ANITAMARIN918,Colombia,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
jucaroroman,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
ChipCanarios,Medellin o   Colombia,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
YIL80437677,,RT @IngenieriaSCI: Detente✋ y tómate un momento para enviarle un mensaje📨 de agradecimiento a nuestros #HéroesEnLaVía que en medio de este…,Positivo,61
osmalsa,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
MONYKNIEL,,RT @MinTransporteCo: ¡Toda Colombia agradece a nuestros #HéroesEnLaVía! Hombres y mujeres valientes que hacen que durante el Aislamiento Ob…,Positivo,72
miguel870410,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
Lunorva,Medellin,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
anama119,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
jmrodri2017,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
luisrubengome,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
mulatos,Bogotá,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
AVA_antioquia,"Medellín, Colombia",RT @InviasOficial: 👏Celebra su importante labor y hazle llegar a nuestros obreros de las vías tu mensaje de agradecimiento con la etiqueta…,Positivo,73
AVA_antioquia,"Medellín, Colombia",RT @MinTransporteCo: ¡Toda Colombia agradece a nuestros #HéroesEnLaVía! Hombres y mujeres valientes que hacen que durante el Aislamiento Ob…,Positivo,72
AVA_antioquia,"Medellín, Colombia",RT @Supertransporte: ¿No quisieras agradecer a los valientes que han llevado la comida a las ciudades por su compromiso con el país? Te inv…,Positivo,69
JosSant96419770,"Cajicá, Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
ISACRIS88,"Itagüí, Antioquia, Colombia","RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
romygamy2,Venezuela,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
alfredoa271,Envigado-Antioquia-Colombia,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
MarceSalC,Locombia un país sin memoria,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
MillerAndresG,Colombia,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
AnaFrailecita,"Tunja, Colombia",RT @IngenieriaSCI: Detente✋ y tómate un momento para enviarle un mensaje📨 de agradecimiento a nuestros #HéroesEnLaVía que en medio de este…,Positivo,61
carmenluciazg,"Medellín, Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
Sahircc,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
SPINOZATILMANS,"Palmira, Valle del Cauca.","RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
SilverioPardo3,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
felix_orlando,Bogota Colombia,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
AVA_antioquia,"Medellín, Colombia",RT @ansvcol: Hoy nos vestimos de amarillo azul y rojo 🇨🇴 para resaltar la labor de nuestros transportadores. Gracias por ser nuestros #Héro…,Positivo,90
ceciliamr1948,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
maria199091,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
ceciliamr1948,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
MottaJimena,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
JavierA27038846,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
ZuluagaMarcelo,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
MedicenJossema1,"Bogotá, D.C., Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
willfranoss,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
AVA_antioquia,"Medellín, Colombia","RT @MinTransporteCo: Los #HéroesEnLaVía no vuelan, pero si están salvando el país🇨🇴. Comparte tu mensaje de agradecimiento con el hashtag y…",Positivo,59
olgaryder,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
AVA_antioquia,"Medellín, Colombia",RT @ANI_Colombia: Un aplauso 👏para todas las personas que trabajan día a día para brindar tranquilidad y esperanza a toda Colombia🇨🇴. Camio…,Positivo,74
7Ocdiaz,La capital 💛💙❤,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
Eduardo34335233,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
dorainesmp,barranquilla,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
rach49491,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
sismorresitent,colombia,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
puerta_noel,Colombia,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
renepuche,"Barranquilla, Colombia",Muchas gracias @jonathanqa reconocemos el esfuerzo y sacrificio de los #HeroesEnLaVia. Son nuestros grandes aliados… https://t.co/iz4y2l5GGs,Positivo,91
gumo250,COLOMBIA,"RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
ClaudiaYanethT7,"Antioquia, Colombia","RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
asolano0959,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
JorgeBu39871939,"Bogotá, D.C., Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
erato0120,,"RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
CamiloH44058595,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
MARIAEUCASTILL1,CALI-COLOMBIA,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
CARLOSFMEJIA,Caldas-Bogotá,"La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transpor… https://t.co/Ix2h6Fsl0W",Positivo,73
mariselatiti,Aqui mismo...,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
ChrisMCantor,"Bogotá, D.C., Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
AGUASANTA23,"Valencia, Venezuela","RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
Angelic16768960,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
luciasorianoes,Colombia,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
DGuativonza,,"#HéroesEnLaVía 

Gracias https://t.co/DWjvODoFyg",Positivo,91
nesvi50,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
marbacho1955,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
renepuche,"Barranquilla, Colombia",RT @jonathanqa: Si existe una terminal preocupada por los #HeroesEnLaVia en Colombia se llama @puertobq quiénes desde el inicio mostraron i…,Positivo,60
lefuertesm,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
MarlonVanegas4,"Barranquilla, Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
RDSColombia,Colombia,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
EdissonZuluaga,Medellin colombia,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
lcolmenaresr,"BOGOTÁ, D.C.","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
bsilvarenas,Villavicencio Meta,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
carlosocampom,Cali,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
warojash,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
felix_orlando,Bogota Colombia,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
